|||Sütunlar||||||||||||||||||||||||||
Satırlar|||Ankara(Akyurt)-1872|Ankara(Altındağ)-1130|Ankara(Ayaş)-1157|Ankara(Bala)-1167|Ankara(Beypazarı)-1187|Ankara(Elmadağ)-1302|Ankara(Etimesgut)-1922|Ankara(Evren)-1924|Ankara(Gölbaşı)-1744|Ankara(Güdül)-1365|Ankara(Haymana)-1387|Ankara(Kahramankazan)-1815|Ankara(Kalecik)-1427|Ankara(Kazan)-1815|Ankara(Keçiören)-1745|Ankara(Kızılcahamam)-1473|Ankara(Mamak)-1746|Ankara(Nallıhan)-1539|Ankara(Polatlı)-1578|Ankara(Pursaklar)-2034|Ankara(Sincan)-1747|Ankara(Yenimahalle)-1723|Ankara(Çamlıdere)-1227|Ankara(Çankaya)-1231|Ankara(Çubuk)-1260|Ankara(Şereflikoçhisar)-1658|
|||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||
||2015|902.0|310.0|700.0|160.0|835.0|1166.0|120.0|53.0|2852.0|265.0|745.0||1080.0|365.0|25.0|344.0|891.0|1.0|8907.0|290.0|4915.0|192.0|16.0|169.0|4800.0|750.0|
||2016|1127.0|330.0|1150.0|145.0|1015.0|1486.0|180.0|55.0|2340.0|260.0|910.0||1100.0|1638.0|10.0|425.0|950.0|2.0|12500.0|275.0|6415.0|200.0|18.0|167.0|4840.0|1100.0|
||2017|10707.0|320.0|1200.0|3172.0|1158.0|1555.0|467.0|49.0|3885.0|440.0|788.0|2520.0|1075.0||235.0|519.0|2044.0|0.0|15000.0|283.0|4500.0|140.0|30.0|367.0|7497.0|780.0|
||2018|9117.0|433.0|2020.0|3094.0|1065.0|1956.0|570.0|79.0|4230.0|940.0|950.0|2250.0|551.0||185.0|556.0|2150.0|0.0|22750.0|600.0|4000.0|309.0|60.0|1200.0|3421.0|765.0|
||2019|3207.0|368.0|1950.0|2010.0|1064.0|1874.0|468.0|190.0|3300.0|1083.0|1000.0|2700.0|725.0||144.0|260.0|1310.0|0.0|20000.0|607.0|4300.0|218.0|70.0|397.0|2676.0|750.0|
||2020|1063.0|352.0|2500.0|4708.0|1108.0|2051.0|484.0|138.0|3248.0|897.0|1185.0|1250.0|724.0||165.0|237.0|322.0|0.0|23000.0|390.0|4390.0|143.0|85.0|380.0|4975.0|511.0|
||2021|1765.0|390.0|3650.0|4512.0|1109.0|1600.0|362.0|75.0|2180.0|991.0|1190.0|950.0|724.0||182.0|245.0|349.0|0.0|31000.0|172.0|4950.0|232.0|95.0|400.0|6027.0|310.0|
||2022|2200.0|130.0|3568.0|3800.0|1009.0|1715.0|384.0|41.0|1840.0|750.0|700.0|870.0|724.0||235.0|345.0|400.0|0.0|30000.0|175.0|3575.0|234.0|500.0|445.0|5617.0|89.0|
||2023|10884.0|1747.0|3579.0|2171.0|907.0|3783.0|869.0|20.0|4295.0|1512.0|971.0|2198.0|746.0||256.0|300.0|767.0|358.0|48685.0|369.0|9586.0|240.0|552.0|153.0|10260.0|76.0|
||2024|5269.0|2213.0|2950.0|2210.0|380.0|3560.0|692.0|5.0|3815.0|1500.0|4757.0|3937.0|1797.0||524.0|212.0|818.0|567.0|39185.0|250.0|11288.0|254.0|632.0|257.0|8035.0|76.0|
|01.42.11.02.01. (Melez Sığırlar, Canlı, 2 Ve Daha Yukarı Yaşta (Boğa))|2004|50.0|100.0|30.0|52.0|120.0|268.0|17.0|30.0|77.0|0.0|200.0||20.0|0.0|100.0|200.0|30.0|16.0|30.0||0.0|14.0|80.0|50.0|181.0|75.0|
||2005|50.0|100.0|85.0|72.0|100.0|257.0|15.0|30.0|50.0|0.0|200.0||20.0|0.0|50.0|160.0|35.0|15.0|0.0||26.0|10.0|80.0|50.0|160.0|200.0|
||2006|50.0|80.0|75.0|20.0|0.0|145.0|15.0|30.0|50.0|0.0|200.0||40.0|0.0|40.0|0.0|30.0|18.0|0.0||0.0|10.0|20.0|47.0|155.0|220.0|
||2007|45.0|81.0|5.0|28.0|88.0|122.0|20.0|2.0|77.0|25.0|893.0||809.0|35.0|24.0|20.0|30.0|85.0|0.0||0.0|23.0|261.0|52.0|180.0|350.0|
||2008|500.0|95.0|440.0|15.0|85.0|105.0|25.0|1.0|84.0|20.0|900.0||244.0|40.0|34.0|200.0|65.0|110.0|0.0||0.0|38.0|300.0|60.0|450.0|325.0|
||2009|350.0|100.0|350.0|0.0|77.0|53.0||2.0|175.0|140.0|810.0||294.0|41.0|30.0|100.0|2050.0|118.0|0.0|120.0|0.0|50.0|100.0|20.0|410.0|327.0|
||2010|350.0|20.0|450.0|79.0|39.0|68.0||5.0|160.0|0.0|250.0||499.0|35.0|10.0|300.0|100.0|110.0|0.0|110.0|0.0|40.0|75.0|30.0|580.0|327.0|
||2011|250.0|30.0|440.0|81.0|89.0|337.0|70.0|6.0|220.0|0.0|217.0||408.0|15.0|0.0|300.0|530.0|120.0|0.0|30.0|0.0|250.0|200.0|10.0|1995.0|261.0|
||2012|1020.0|30.0|200.0|82.0|50.0|357.0|10.0|12.0|880.0|0.0|553.0||417.0|55.0|10.0|1555.0|540.0|322.0|0.0|240.0|0.0|363.0|241.0|120.0|1596.0|397.0|
||2013|1015.0|50.0|700.0|242.0|110.0|287.0|12.0|5.0|1100.0|750.0|555.0||750.0|11.0|6.0|1762.0|545.0|790.0|0.0|150.0|0.0|753.0|246.0|190.0|1604.0|403.0|
||2014|1826.0|736.0|785.0|193.0|100.0|277.0|83.0|81.0|1040.0|56.0|830.0||600.0|15.0|4.0|1985.0|325.0|245.0|0.0|200.0|0.0|16.0|450.0|289.0|800.0|500.0|
||2015|1796.0|720.0|300.0|180.0|102.0|181.0|165.0|20.0|1260.0|100.0|895.0||562.0|436.0|2.0|1821.0|320.0|290.0|0.0|130.0|0.0|201.0|350.0|339.0|980.0|110.0|
||2016|3805.0|730.0|170.0|181.0|91.0|112.0|65.0|18.0|1210.0|105.0|890.0||450.0|410.0|4.0|120.0|350.0|155.0|0.0|95.0|0.0|221.0|300.0|340.0|950.0|120.0|
||2017|1183.0|650.0|1137.0|188.0|8.0|692.0|332.0|43.0|1014.0|310.0|668.0|169.0|332.0||7.0|105.0|486.0|113.0|0.0|62.0|1237.0|89.0|100.0|340.0|945.0|605.0|
||2018|1377.0|707.0|1120.0|184.0|9.0|327.0|126.0|73.0|1020.0|510.0|1150.0|2005.0|1180.0||6.0|1195.0|520.0|127.0|0.0|57.0|5414.0|236.0|600.0|350.0|4868.0|650.0|
||2019|1197.0|765.0|950.0|1018.0|8.0|2150.0|581.0|45.0|950.0|468.0|4500.0|2200.0|580.0||1136.0|703.0|500.0|125.0|0.0|59.0|11880.0|161.0|500.0|300.0|6644.0|1280.0|
||2020|2344.0|758.0|1100.0|890.0|8.0|2008.0|520.0|32.0|3795.0|420.0|6700.0|250.0|613.0||1485.0|1114.0|925.0|115.0|0.0|60.0|10819.0|227.0|560.0|220.0|5505.0|1201.0|
||2021|1950.0|765.0|1275.0|545.0|7.0|1500.0|485.0|120.0|3432.0|412.0|6220.0|210.0|713.0||1060.0|880.0|995.0|106.0|3000.0|50.0|8069.0|262.0|570.0|230.0|1914.0|900.0|
||2022|1719.0|770.0|1195.0|1812.0|6.0|1620.0|397.0|104.0|3900.0|250.0|3920.0|220.0|713.0||680.0|825.0|1120.0|98.0|2850.0|37.0|8261.0|122.0|300.0|237.0|3628.0|628.0|
||2023|882.0|1894.0|1012.0|2078.0|4.0|787.0|241.0|29.0|3957.0|403.0|4422.0|179.0|737.0||744.0|1295.0|1289.0|82.0|3711.0|42.0|7838.0|218.0|378.0|286.0|1223.0|527.0|
||2024|1374.0|2536.0|825.0|2025.0|504.0|2140.0|278.0|51.0|4230.0|400.0|3358.0|152.0|950.0||247.0|919.0|1516.0|156.0|7517.0|37.0|4289.0|371.0|480.0|399.0|9342.0|545.0|
|01.42.11.02.02. (Melez Sığırlar, Canlı, 2 Ve Daha Yukarı Yaşta (Öküz))|2004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|100.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|186.0|0.0|
||2005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|114.0|0.0|
||2006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|114.0|0.0|
||2007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|3.0|0.0||0.0|0.0|0.0|0.0|125.0|0.0|
||2008|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|10.0|0.0|10.0|0.0||0.0|0.0|1.0|0.0|125.0|0.0|
||2009|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|0.0|100.0|0.0|115.0|0.0|
||2010|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|75.0|0.0|75.0|0.0|
||2011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|50.0|0.0|85.0|0.0|
||2012|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|40.0|0.0|68.0|0.0|
||2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|30.0|0.0|68.0|0.0|
||2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20.0|0.0|50.0|0.0|
||2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|
||2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|
||2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|0.0|
||2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2020|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2021|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||36.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2022|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2023|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2024|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|01.42.11.02.03. (Melez Sığırlar, Canlı, 1 - 2 Yaş Arası Erkek (Tosun))|2004|265.0|1200.0|120.0|95.0|500.0|178.0|10.0|100.0|141.0|155.0|300.0||400.0|610.0|105.0|260.0|100.0|1275.0|2150.0||3140.0|76.0|70.0|46.0|3245.0|200.0|
||2005|265.0|1300.0|150.0|1700.0|400.0|185.0|12.0|150.0|170.0|200.0|300.0||400.0|580.0|105.0|220.0|110.0|1580.0|2000.0||1348.0|76.0|100.0|41.0|3440.0|750.0|
||2006|1100.0|1280.0|150.0|1580.0|500.0|190.0|11.0|150.0|120.0|300.0|250.0||500.0|770.0|100.0|180.0|105.0|1740.0|2000.0||2300.0|75.0|100.0|40.0|3435.0|775.0|
||2007|2000.0|1390.0|50.0|1585.0|342.0|127.0|40.0|160.0|141.0|105.0|734.0||765.0|310.0|260.0|300.0|219.0|1521.0|750.0||2327.0|99.0|255.0|60.0|3640.0|650.0|
||2008|3500.0|1580.0|163.0|320.0|340.0|140.0|55.0|165.0|153.0|100.0|735.0||802.0|380.0|296.0|900.0|310.0|1467.0|650.0||2585.0|175.0|300.0|175.0|3940.0|645.0|
||2009|3000.0|3000.0|110.0|50.0|308.0|103.0||160.0|295.0|110.0|445.0||483.0|470.0|40.0|500.0|350.0|1149.0|784.0|150.0|4241.0|170.0|700.0|30.0|3840.0|648.0|
||2010|4300.0|2960.0|100.0|48.0|509.0|133.0||110.0|290.0|130.0|435.0||688.0|1200.0|60.0|850.0|1400.0|1137.0|830.0|140.0|2628.0|250.0|300.0|90.0|3915.0|756.0|
||2011|3000.0|5050.0|110.0|53.0|420.0|468.0|55.0|70.0|490.0|400.0|334.0||647.0|600.0|170.0|1550.0|462.0|622.0|2405.0|520.0|2410.0|649.0|400.0|130.0|6510.0|370.0|
||2012|1830.0|5350.0|105.0|54.0|1150.0|488.0|90.0|90.0|1120.0|1000.0|851.0||986.0|1639.0|320.0|1280.0|470.0|720.0|2971.0|210.0|2834.0|616.0|450.0|90.0|5208.0|1384.0|
||2013|1458.0|6330.0|800.0|856.0|1460.0|418.0|210.0|68.0|1400.0|500.0|867.0||1750.0|2473.0|323.0|1435.0|480.0|1110.0|4950.0|500.0|2910.0|817.0|455.0|120.0|5220.0|1395.0|
||2014|4490.0|6350.0|1753.0|852.0|1532.0|887.0|480.0|190.0|2168.0|180.0|980.0||1846.0|1575.0|861.0|1604.0|661.0|675.0|4965.0|700.0|2996.0|500.0|530.0|658.0|7200.0|900.0|
||2015|1652.0|6650.0|1000.0|895.0|1526.0|993.0|550.0|177.0|2410.0|233.0|1220.0||1911.0|1700.0|840.0|1788.0|681.0|680.0|4980.0|600.0|3012.0|430.0|520.0|690.0|7980.0|730.0|
||2016|3213.0|6680.0|1200.0|862.0|1124.0|1011.0|425.0|168.0|1625.0|230.0|1525.0||1920.0|2354.0|845.0|1650.0|730.0|825.0|2100.0|590.0|3950.0|216.0|550.0|692.0|7900.0|1000.0|
||2017|2943.0|6230.0|7379.0|3444.0|986.0|2138.0|318.0|148.0|5410.0|570.0|4644.0|3023.0|1797.0||1425.0|1335.0|960.0|921.0|9000.0|590.0|2116.0|352.0|695.0|692.0|7985.0|1305.0|
||2018|4337.0|6715.0|6344.0|3399.0|1064.0|1885.0|650.0|175.0|9715.0|870.0|6700.0|2820.0|3682.0||1467.0|1861.0|990.0|1215.0|14900.0|540.0|17092.0|457.0|550.0|1550.0|14062.0|2005.0|
||2019|6789.0|5985.0|6100.0|2740.0|1063.0|2437.0|275.0|417.0|7560.0|821.0|8100.0|3450.0|2938.0||475.0|1947.0|1730.0|1214.0|13000.0|553.0|8505.0|476.0|500.0|1020.0|12119.0|1587.0|
||2020|6826.0|5930.0|5500.0|2780.0|1265.0|2062.0|213.0|366.0|7255.0|754.0|4370.0|2100.0|3264.0||490.0|2342.0|1790.0|1290.0|15800.0|595.0|10521.0|550.0|520.0|900.0|9506.0|1450.0|
||2021|7515.0|6154.0|7600.0|1145.0|1466.0|2065.0|487.0|421.0|4208.0|756.0|3900.0|2315.0|3266.0||452.0|2055.0|1917.0|1180.0|20800.0|309.0|13471.0|407.0|550.0|1200.0|6643.0|1066.0|
||2022|6719.0|5788.0|7432.0|2134.0|1446.0|2135.0|425.0|361.0|4380.0|500.0|2310.0|2330.0|3266.0||808.0|2102.0|2157.0|1058.0|19600.0|211.0|9344.0|557.0|300.0|1103.0|7124.0|1095.0|
||2023|4622.0|3705.0|6698.0|1299.0|1394.0|2588.0|532.0|308.0|4719.0|561.0|2556.0|7107.0|3270.0||1421.0|2757.0|2467.0|808.0|17110.0|414.0|10884.0|771.0|404.0|1434.0|13013.0|782.0|
||2024|6160.0|4289.0|5300.0|1365.0|1138.0|3939.0|323.0|143.0|5860.0|550.0|3863.0|7000.0|3964.0||1099.0|2284.0|2678.0|451.0|9139.0|285.0|12364.0|860.0|585.0|1440.0|10190.0|790.0|
|01.42.11.03.01. (Yerlı Sığırlar, Canlı, 2 Ve Daha Yukarı Yaşta (Boğa))|2004|55.0|500.0|10.0|75.0|0.0|65.0|40.0|50.0|31.0|20.0|650.0||100.0|10.0|180.0|450.0|40.0|2.0|0.0||0.0|160.0|800.0|45.0|145.0|60.0|
||2005|0.0|500.0|169.0|120.0|0.0|0.0|40.0|50.0|80.0|0.0|600.0||100.0|600.0|170.0|380.0|30.0|2.0|0.0||0.0|200.0|800.0|40.0|151.0|100.0|
||2006|0.0|450.0|169.0|170.0|0.0|0.0|40.0|50.0|25.0|0.0|600.0||100.0|470.0|160.0|250.0|20.0|0.0|0.0||0.0|190.0|250.0|35.0|160.0|80.0|
||2007|0.0|460.0|2000.0|165.0|311.0|0.0|50.0|0.0|30.0|62.0|1327.0||1021.0|210.0|170.0|20.0|35.0|8.0|0.0||0.0|210.0|749.0|30.0|190.0|45.0|
||2008|700.0|497.0|68.0|130.0|307.0|0.0|55.0|0.0|32.0|60.0|1331.0||409.0|150.0|185.0|270.0|110.0|101.0|0.0||0.0|235.0|700.0|58.0|369.0|42.0|
||2009|400.0|100.0|60.0|1500.0|278.0|18.0|20.0|5.0|390.0|426.0|1310.0||341.0|95.0|25.0|100.0|50.0|92.0|0.0|0.0|0.0|50.0|100.0|100.0|442.0|43.0|
||2010|700.0|50.0|45.0|1498.0|27.0|23.0|10.0|4.0|420.0|0.0|150.0||546.0|80.0|20.0|400.0|20.0|87.0|0.0|0.0|0.0|30.0|200.0|50.0|410.0|42.0|
||2011|700.0|0.0|43.0|3775.0|77.0|263.0|0.0|6.0|405.0|0.0|131.0||463.0|70.0|5.0|400.0|110.0|56.0|0.0|10.0|0.0|19.0|100.0|70.0|820.0|15.0|
||2012|566.0|0.0|15.0|3675.0|100.0|283.0|0.0|7.0|620.0|0.0|69.0||376.0|60.0|5.0|631.0|105.0|41.0|0.0|30.0|0.0|38.0|120.0|111.0|656.0|14.0|
||2013|520.0|0.0|36.0|675.0|56.0|213.0|0.0|6.0|680.0|250.0|65.0||50.0|50.0|6.0|450.0|110.0|40.0|0.0|20.0|0.0|36.0|135.0|100.0|672.0|179.0|
||2014|102.0|0.0|231.0|667.0|45.0|266.0|30.0|0.0|629.0|111.0|350.0||62.0|50.0|3.0|422.0|65.0|25.0|0.0|50.0|0.0|101.0|145.0|21.0|250.0|285.0|
||2015|122.0|0.0|180.0|598.0|41.0|121.0|7.0|0.0|472.0|350.0|400.0||89.0|180.0|4.0|285.0|53.0|24.0|0.0|58.0|0.0|55.0|120.0|75.0|280.0|110.0|
||2016|306.0|0.0|100.0|600.0|52.0|87.0|2.0|2.0|465.0|355.0|350.0||71.0|310.0|2.0|50.0|54.0|23.0|0.0|50.0|0.0|21.0|130.0|20.0|260.0|115.0|
||2017|43.0|0.0|93.0|159.0|15.0|208.0|4.0|22.0|211.0|498.0|118.0|20.0|93.0||4.0|37.0|68.0|22.0|0.0|49.0|0.0|83.0|120.0|20.0|258.0|85.0|
||2018|63.0|0.0|88.0|155.0|16.0|139.0|9.0|20.0|220.0|298.0|170.0|338.0|520.0||3.0|432.0|85.0|16.0|0.0|20.0|0.0|9.0|900.0|150.0|526.0|70.0|
||2019|122.0|0.0|65.0|138.0|15.0|505.0|43.0|18.0|313.0|356.0|175.0|120.0|63.0||2.0|290.0|47.0|15.0|0.0|14.0|120.0|12.0|1000.0|85.0|418.0|116.0|
||2020|67.0|0.0|50.0|142.0|16.0|345.0|1.0|9.0|444.0|354.0|1100.0|15.0|56.0||65.0|229.0|35.0|15.0|0.0|10.0|110.0|22.0|1125.0|85.0|885.0|121.0|
||2021|64.0|0.0|60.0|136.0|15.0|250.0|0.0|11.0|330.0|349.0|1080.0|12.0|56.0||61.0|198.0|41.0|13.0|0.0|5.0|135.0|7.0|1130.0|70.0|392.0|74.0|
||2022|35.0|0.0|53.0|20.0|14.0|285.0|0.0|6.0|302.0|250.0|650.0|15.0|56.0||45.0|139.0|58.0|15.0|0.0|3.0|152.0|9.0|382.0|63.0|488.0|20.0|
||2023|16.0|51.0|43.0|37.0|10.0|496.0|0.0|5.0|190.0|66.0|731.0|11.0|71.0||11.0|143.0|80.0|10.0|0.0|4.0|132.0|13.0|450.0|5.0|165.0|17.0|
||2024|82.0|77.0|33.0|44.0|108.0|175.0|0.0|1.0|133.0|60.0|25.0|10.0|42.0||5.0|47.0|95.0|9.0|0.0|5.0|23.0|38.0|420.0|19.0|1258.0|17.0|
|01.42.11.03.02. (Yerlı Sığırlar, Canlı, 2 Ve Daha Yukarı Yaşta (Öküz))|2004|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|100.0|0.0|5.0|0.0||0.0|0.0|150.0|0.0|45.0|0.0|
||2005|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|5.0|0.0||0.0|0.0|140.0|0.0|32.0|0.0|
||2006|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|3.0|0.0||0.0|0.0|50.0|0.0|35.0|0.0|
||2007|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|3.0|0.0||0.0|0.0|0.0|0.0|0.0|5.0|0.0||0.0|0.0|5.0|0.0|63.0|0.0|
||2008|0.0|0.0|1980.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|30.0|0.0|10.0|0.0||0.0|0.0|3.0|0.0|38.0|0.0|
||2009|0.0|0.0|800.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|50.0|0.0|35.0|0.0|
||2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|100.0|0.0|22.0|0.0|
||2011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|50.0|0.0|25.0|0.0|
||2012|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|30.0|0.0|20.0|0.0|
||2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|25.0|0.0|20.0|0.0|
||2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|30.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|20.0|0.0|
||2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|37.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|0.0|
||2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|0.0|
||2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|69.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|0.0|
||2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|60.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|32.0|0.0|0.0|0.0||2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2020|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|29.0|0.0|0.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2021|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|31.0|0.0|0.0|0.0||4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2022|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2023|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
||2024|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|01.42.11.03.03. (Yerlı Sığırlar, Canlı, 1 - 2 Yaş Arası Erkek (Tosun))|2004|5900.0|3000.0|5.0|1750.0|350.0|111.0|15.0|200.0|4254.0|190.0|1600.0||1500.0|100.0|965.0|1600.0|1020.0|640.0|850.0||2863.0|1300.0|1500.0|65.0|3414.0|650.0|
||2005|6250.0|3100.0|350.0|1320.0|250.0|85.0|15.0|300.0|110.0|150.0|1600.0||1500.0|715.0|960.0|1800.0|1030.0|635.0|1000.0||1536.0|1350.0|1300.0|50.0|3640.0|350.0|
||2006|3500.0|3050.0|400.0|2620.0|200.0|110.0|15.0|300.0|90.0|160.0|1600.0||1513.0|690.0|870.0|1500.0|1010.0|600.0|1025.0||1900.0|1270.0|1950.0|50.0|635.0|350.0|
||2007|4200.0|3085.0|20.0|2610.0|510.0|138.0|170.0|190.0|125.0|280.0|1039.0||1019.0|1367.0|918.0|300.0|1107.0|408.0|300.0||2058.0|1295.0|732.0|158.0|870.0|40.0|
||2008|4250.0|3495.0|13.0|1120.0|480.0|160.0|190.0|180.0|129.0|290.0|1040.0||820.0|1400.0|1075.0|1000.0|1325.0|305.0|900.0||2085.0|1465.0|700.0|230.0|570.0|38.0|
||2009|3550.0|45.0|8.0|950.0|402.0|128.0|150.0|170.0|507.0|314.0|950.0||583.0|1210.0|130.0|400.0|980.0|211.0|1110.0|100.0|1209.0|120.0|300.0|436.0|560.0|39.0|
||2010|3600.0|100.0|6.0|944.0|407.0|158.0|100.0|115.0|550.0|315.0|750.0||788.0|950.0|100.0|600.0|500.0|196.0|2300.0|60.0|1412.0|40.0|600.0|640.0|410.0|59.0|
