||Sütunlar|
Satırlar||Ortalama Hanehalkı Büyüklüğü|
||Ölçüm bazında|
|||
|||
|Ankara(Etimesgut)-1922|2.95|
|Ankara(Evren)-1924|2.26|
|Ankara(Gölbaşı)-1744|3.06|
|Ankara(Güdül)-1365|2.14|
|Ankara(Haymana)-1387|2.38|
|Ankara(Kahramankazan)-1815|3.21|
|Ankara(Kalecik)-1427|2.47|
|Ankara(Keçiören)-1745|3.05|
|Ankara(Kızılcahamam)-1473|2.32|
|Ankara(Mamak)-1746|3.04|
|Ankara(Nallıhan)-1539|2.45|
|Ankara(Polatlı)-1578|2.96|
|Ankara(Pursaklar)-2034|3.33|
|Ankara(Şereflikoçhisar)-1658|2.59|
|Ankara(Sincan)-1747|3.21|
|Ankara(Yenimahalle)-1723|2.95|
2023|Ankara(Akyurt)-1872|3.25|
|Ankara(Altındağ)-1130|3.08|
|Ankara(Ayaş)-1157|2.87|
|Ankara(Bala)-1167|3.18|
|Ankara(Beypazarı)-1187|2.83|
|Ankara(Çamlıdere)-1227|3.12|
|Ankara(Çankaya)-1231|2.48|
|Ankara(Çubuk)-1260|3.04|
|Ankara(Elmadağ)-1302|2.96|
|Ankara(Etimesgut)-1922|2.94|
|Ankara(Evren)-1924|2.62|
|Ankara(Gölbaşı)-1744|3.06|
|Ankara(Güdül)-1365|2.48|
|Ankara(Haymana)-1387|3.0|
|Ankara(Kahramankazan)-1815|3.24|
|Ankara(Kalecik)-1427|2.56|
|Ankara(Keçiören)-1745|3.02|
|Ankara(Kızılcahamam)-1473|2.64|
|Ankara(Mamak)-1746|3.01|
|Ankara(Nallıhan)-1539|2.47|
|Ankara(Polatlı)-1578|2.97|
|Ankara(Pursaklar)-2034|3.31|
|Ankara(Şereflikoçhisar)-1658|2.68|
|Ankara(Sincan)-1747|3.19|
|Ankara(Yenimahalle)-1723|2.92|
2024|Ankara(Akyurt)-1872|3.25|
|Ankara(Altındağ)-1130|3.07|
|Ankara(Ayaş)-1157|2.55|
|Ankara(Bala)-1167|2.52|
|Ankara(Beypazarı)-1187|2.77|
|Ankara(Çamlıdere)-1227|2.5|
|Ankara(Çankaya)-1231|2.48|
|Ankara(Çubuk)-1260|3.01|
|Ankara(Elmadağ)-1302|2.95|
|Ankara(Etimesgut)-1922|2.94|
|Ankara(Evren)-1924|2.35|
|Ankara(Gölbaşı)-1744|2.99|
|Ankara(Güdül)-1365|2.19|
|Ankara(Haymana)-1387|2.51|
|Ankara(Kahramankazan)-1815|3.2|
|Ankara(Kalecik)-1427|2.5|
|Ankara(Keçiören)-1745|3.0|
|Ankara(Kızılcahamam)-1473|2.4|
|Ankara(Mamak)-1746|2.99|
|Ankara(Nallıhan)-1539|2.44|
|Ankara(Polatlı)-1578|2.95|
|Ankara(Pursaklar)-2034|3.29|
|Ankara(Şereflikoçhisar)-1658|2.6|
|Ankara(Sincan)-1747|3.17|
|Ankara(Yenimahalle)-1723|2.9|
|||
